video_id,comment
VwP1BJP_gbA,"Take below suitability tests to know which role suits you the best

Data Analyst Suitability Test : https://tinyurl.com/35db4ct7

Data Science Suitability Test : https://tinyurl.com/3hj5msrd 

As per Youtube policy the links are not clickable you can copy paste it in the browser and use it."
VwP1BJP_gbA,"Yes, the robotic voice was absolutely necessary. It enhanced the experience"
VwP1BJP_gbA,Have interest and good at coding but maths is not that perfect
VwP1BJP_gbA,Voice not clear and low
VwP1BJP_gbA,"Please change ur editing style, its too irritating and distracting, keeps us away from the content"
VwP1BJP_gbA,Quick question : Will the data scientist role be dead because of the gen AI boom and more companies hiring AI engineers who are experts in langchain and langgraph
VwP1BJP_gbA,This really helps me
FbVZrAfwYqo,"Sir , why your audio is not good 😢"
FbVZrAfwYqo,sir please do bank analytics project for a data analyst...please sir please
FbVZrAfwYqo,Future scope of data analytics 😢
FbVZrAfwYqo,data analytics course Krna chahiye ya nhi 😊
FbVZrAfwYqo,"Sir, Mam, give advice what can I do after 12 (gseb)
I'm in 12(pcm),  learning ML, doing projects of linear regression and built gradient descent from scratch.."
jLM6n4mdRuA,https://youtube.com/playlist?list=PLW1DTyUfhktpiFlxZv4IB6xNJygmCYP57&si=oWUL8O_4_3su2Hl4
jLM6n4mdRuA,Really well explained. This video just ignited my mind with so many more ideas on how mcp servers could be used!
jLM6n4mdRuA,how can i deploy the MCP server ? to Azure ? how to have a MCP client access this remotely deployed MCP Server ? Is it possible ?
jLM6n4mdRuA,"Worst video, llm should not use tools which you coded it should give you output from data you feeded without using the tools"
jLM6n4mdRuA,What is MCP here? could you explain please?
jLM6n4mdRuA,I was searching for simple use case i think its enough now.. Thanks :)
jLM6n4mdRuA,"Superb demonstration sir, how we can use MCP with custom LLM model which is build and create inhouse?"
jLM6n4mdRuA,Great explanation 👍
jLM6n4mdRuA,Nice to see such nice information❤
jLM6n4mdRuA,So can i use the available server on GitHub for MCP with my any LLM model if yes can you give a demo
jLM6n4mdRuA,After running the cmd: uv run mcp install main.py ; I'm unable to find the leave manager in the developer settings but when i directly clicked on edit config it showed the .json file but it does not get reflected in my claude desktop. what to do sir??
jLM6n4mdRuA,"I tried incresing the complexity of the mcp tools, for example I created a parsing tool for pdf and added pypdf2 or other similar packages in the setup. But it does not work and claude desktop gives error that no module found.... it happens anytime I add other dependencies.. is it the case that adding other dependencies does not work?"
jLM6n4mdRuA,"hi i am getting below error in claude log, this is while adding local python mcp server 

2025-05-18T13:24:27.220Z [LeaveManager2] [info] Server transport closed
2025-05-18T13:24:27.220Z [LeaveManager2] [info] Client transport closed
2025-05-18T13:24:27.220Z [LeaveManager2] [info] Server transport closed unexpectedly, this is likely due to the process exiting early. If you are developing this MCP server you can add output to stderr (i.e. `console.error('...')` in JavaScript, `print('...', file=sys.stderr)` in python) and it will appear in this log.
2025-05-18T13:24:27.221Z [LeaveManager2] [error] Server disconnected. For troubleshooting guidance, please visit our [debugging documentation](https://modelcontextprotocol.io/docs/tools/debugging) {""context"":""connection""}
2025-05-18T13:24:27.221Z [LeaveManager2] [info] Client transport closed
2025-05-18T13:24:34.215Z [LeaveManager2] [info] Initializing server...
2025-05-18T13:24:34.761Z [LeaveManager2] [info] Server started and connected successfully
2025-05-18T13:24:34.764Z [LeaveManager2] [info] Message from client: {""method"":""initialize"",""params"":{""protocolVersion"":""2024-11-05"",""capabilities"":{},""clientInfo"":{""name"":""claude-ai"",""version"":""0.1.0""}},""jsonrpc"":""2.0"",""id"":0}
  × Failed to fetch: `https://pypi.org/simple/mcp/`
  ├─▶ Request failed after 3 retries
  ├─▶ error sending request for url (https://pypi.org/simple/mcp/)
  ├─▶ client error (Connect)
  ╰─▶ invalid peer certificate: UnknownIssuer
  help: Consider enabling use of system TLS certificates with the
        `--native-tls` command-line flag
2025-05-18T13:24:38.803Z [LeaveManager2] [info] Server transport closed"
jLM6n4mdRuA,One of interesting cases of applying MCP is to connect voice ai like MiniMax or ElevenLabs to your call or your voice agent so it can automatically answer questions for you instead of just machine talking
jLM6n4mdRuA,"After creating the MCP server, how do I host it and connect a client to it on Azure or any other platform?"
jLM6n4mdRuA,"Straight to the point, I love it"
jLM6n4mdRuA,crisp
jLM6n4mdRuA,Thanks - Wonderful explanation on MCP.
jLM6n4mdRuA,"Sir, could you please create a tutorial on how to make an MCP Client? (Using Gemini-sdk would be great)"
jLM6n4mdRuA,Sir I am planning to take your data science and  ai bootcamp in this summer vacation .is it contain any projects? if it is how many project it has. Is it compulsory to do virtual internship or it is optional?
jLM6n4mdRuA,n8n full course video in English end to end for developers
jLM6n4mdRuA,Exactly what I was looking for.   Beautiful.   Thanks ❤
jLM6n4mdRuA,"i am having trouble getting ""uv"" on my m1. Error message: ""ERROR: command failed: mkdir -p /Users/{user_profile}/.local/bin"""
jLM6n4mdRuA,This is good basic exercise for local machine. What about server side like building real enterprise use case ? What are the security concerns because I think the contextual data is being sent to llm for generating final response/output right?
jLM6n4mdRuA,Tq bro ill implement fr my employees management system
jLM6n4mdRuA,"so far it can help us to run locally right.
is there anyway to make it accessible and work for everyone"
jLM6n4mdRuA,The way you explain the things  is just wow!
jLM6n4mdRuA,6:44
jLM6n4mdRuA,"iam about to create a excel dashboard project can you give me some idea,on which topic i can do that. and i will be uploading it on Github."
jLM6n4mdRuA,"Please make a tutorial on OmniMind python library to make MCP architecture with custom clients and servers. 13:18 

I will also pay for that 😁. 13:13"
jLM6n4mdRuA,Yukta jee ko pranam
jLM6n4mdRuA,Hi Sir.. is there a limitation of using this in Claude ?
jLM6n4mdRuA,"When you add leave for E002, will it add on the existing codebase I mean on the dictionary?"
jLM6n4mdRuA,"Making more complicated videos..make it simple 
Do practice before delivered"
jLM6n4mdRuA,need more videos like this plz
jLM6n4mdRuA,"* Error: spawn uv ENOENT (With Claude)
  Solution: Change command from `uv` to `/absolute/path/to/uv`
  ```
  {
    ""mcpServers"": {
      ""LeaveManager"": {
        ""command"": ""/Users/allenkim/.local/bin/uv"",
        ""args"": [...]
      }
    }
  }
```"
jLM6n4mdRuA,How to copy and paste lol
jLM6n4mdRuA,Wow just copied pasted the mcp docs from its official website
jLM6n4mdRuA,can you please integrate with database so that it can fetch all the employees leave from the database withoout giving manually in code
jLM6n4mdRuA,Not a great video
jLM6n4mdRuA,Sir can u pls make videos on LLmops and LLm evaluation..
jLM6n4mdRuA,Awesome video
jLM6n4mdRuA,great video sir
jLM6n4mdRuA,Very nice
jLM6n4mdRuA,Ver well explained 👏
jLM6n4mdRuA,Sir please start langraph sessions.
jLM6n4mdRuA,cool
jLM6n4mdRuA,"great work sirji , loved the video"
jLM6n4mdRuA,So conceptually everything is held together because of the doc string? As that's the only way LLM maps input query to the correct tool right?Isn't that a very bad architecture?
jLM6n4mdRuA,Wonderful explanation
jLM6n4mdRuA,❤
5nWBdpgATAg,"Sir, Mam, give advice what can I do after 12 (GSEB)
I'm in 12(pcm),  learning ML, doing projects of linear regression and built gradient descent from scratch.."
5nWBdpgATAg,"Sir ,i wants to do data science but my parents don't give me permission for this so sir give me advice how to start my study and from where i starts my education sir plese give me advice this is my dream job"
Sl9EZpE61xA,What is the role of orchestrators if Agent can directly talk to Agent using this protocol?
Sl9EZpE61xA,Isn't the MCP itself capable of handling the agent to agent communication?
Sl9EZpE61xA,2:03
Sl9EZpE61xA,Sirrrrr can I have your old desktop
Sl9EZpE61xA,the key will be on the infrastructure to allow those agents to communicate with each other. we need p2p systems for multi agent systems.
Sl9EZpE61xA,What is your opinion on ADK Vs LangGraph for creating custom agents
Sl9EZpE61xA,"I want to know how you stay updated with every latest development from Google, especially in the field of large language models (LLMs)"
Sl9EZpE61xA,Sir can we expect data engineer in your course?
Sl9EZpE61xA,"Sir mein computer science background se nhi hu, kya mein Ai or project management mein career bana sakta hu kya"
Sl9EZpE61xA,"Great and simple explanation, thank you"
Sl9EZpE61xA,"Need small clarification : The Car Repair Guy is like the LLM which gets the command to repair the tyre via a CHANT AGENT , the various tools the specific LLM has are MCPs stored in some server , Does that LLM automatically selects the right  MCP or the LLM needs to be pointed towards a specific MCP ( Tool ) Manually by the user in the CHAT AGENT ?"
Sl9EZpE61xA,"sir in gen ai road map you said we can take you data science course .My doubt is can I take you're deep learning,Machine learning and Math course seperatley?.. both are same?"
Sl9EZpE61xA,It's like a marketplace for Agents
Sl9EZpE61xA,well this one big step for ai and one big kick in the balls to the human agency.
Sl9EZpE61xA,"Informative Video👌, Waiting for End-End Projects using these Tools would help more to understand🙌🙌."
Sl9EZpE61xA,Woah 👏🏼👏🏼
Sl9EZpE61xA,Thanks for the great video
Sl9EZpE61xA,Hindi video continue sir 🙏🙏🙏
Sl9EZpE61xA,If you can make a tutorial in this.
Sl9EZpE61xA,Thank you so much for explaining the concepts in such a simple and easy to understand way. Appreciate your efforts 👏👏
Sl9EZpE61xA,Why things are moving so fast ?🥶
Sl9EZpE61xA,😮😮
K1n44cf1r-E,"Video Link: https://tinyurl.com/5yjw28yx

According to YouTube's policy, the link is not clickable. You can copy and paste it into your browser to use it.


Or

You can simply click the link above the Shorts title."
K1n44cf1r-E,Data scientist road map please
K1n44cf1r-E,I need Data scientist road map for freshers 2025
K1n44cf1r-E,Mca chose good specifications
K1n44cf1r-E,Eagerly waiting ✋️
